Test,CWFS-10223,252490,CF [Review Tracker][Review Tool Stats tab] Directory NO Page. Styles,sivenkovdn,prochuhanovid,Trivial,Open,,01/Jun/18 12:08 PM,12/Jan/21 11:24 AM,
Test,CWFS-12817,311136,CF [User Settings][Automated Replies] Delete popup: all elements are present,sivenkovdn,yurutsev,Trivial,Open,,24/Jul/19 10:40 AM,12/Jan/21 11:24 AM,
Test,CWFS-9453,231643,CF [User Settings][Detailed Logs table] Search by First Name,sivenkovdn,sivenkovdn,Trivial,Open,,22/Feb/18 5:36 PM,12/Jan/21 11:24 AM,
Test,CWFS-11128,270734,CF [User Settings][My Sent Surveys] Reset Search,sivenkovdn,sivenkovdn,Trivial,Open,,18/Sep/18 3:31 PM,12/Jan/21 11:24 AM,
Test,CWFS-9454,231644,CF [User Settings][Detailed Logs table] Search by Last Name,sivenkovdn,sivenkovdn,Trivial,Open,,22/Feb/18 5:37 PM,12/Jan/21 11:24 AM,
Test,CWFS-11775,285455,CF [Social Media][ScheduledPosts] Previously uploaded video is removed after user selects photo,sivenkovdn,prochuhanovid,Trivial,Open,,08/Jan/19 2:35 PM,12/Jan/21 11:24 AM,
Test,CWFS-13637,334085,CF [User Settings][Automated Replies] Add new rule/Edit rule validation: location is not selected. Error message is displayed,sivenkovdn,yurutsev,Trivial,Open,,15/Jan/20 12:35 PM,12/Jan/21 11:24 AM,
Test,CWFS-8863,220635,CF [Admin Panel][User Access Management] Granted Access Users table. GAU is NOT added to table untill registration is NOT finished,sivenkovdn,sivenkovdn,Trivial,Open,,12/Jan/18 5:51 PM,12/Jan/21 11:24 AM,
Test,CWFS-7330,184134,CF [Admin Panel][Removed Negatives][Negative Reviews] Pagination: 'Next' button behavior,yurutsev,yurutsev,Trivial,Open,,15/Aug/17 3:41 PM,12/Jan/21 11:24 AM,
Test,CWFS-13606,333491,CF [User Settings][Response Templates] Settings. Mask is present for phone number field,sivenkovdn,yurutsev,Trivial,Open,,13/Jan/20 1:04 PM,12/Jan/21 11:24 AM,
Test,CWFS-11760,285396,CF [Social Media][Schedule and Post] Previously uploaded video is removed after user selects photo,sivenkovdn,prochuhanovid,Trivial,Open,,08/Jan/19 1:29 PM,12/Jan/21 11:24 AM,
Test,CWFS-9451,231641,CF [User Settings][Detailed Logs table] Sorting by Email ASC/DESC,sivenkovdn,sivenkovdn,Trivial,Open,,22/Feb/18 5:34 PM,12/Jan/21 11:24 AM,
Test,CWFS-11580,280634,CF [Review Tracker][Review Tool Stats tab] Email Template setting. Emai Subject field: MAX chars validation,sivenkovdn,prochuhanovid,Trivial,Open,,26/Nov/18 1:45 PM,12/Jan/21 11:23 AM,
Test,CWFS-12200,293256,CF [Admin Panel][Users] Users table. Total Businesses popup: close popup,sivenkovdn,sivenkovdn,Trivial,Open,,01/Mar/19 1:41 PM,12/Jan/21 11:23 AM,
Test,CWFS-13572,330979,CF [Admin Panel][Social Media Accounts] Status displaying. Colors,sivenkovdn,sivenkovdn,Trivial,Open,,18/Dec/19 6:01 PM,12/Jan/21 11:23 AM,
Test,CWFS-11838,286877,CF [Admin Panel][Roll Up Customer Stats] Summary sections: All elements are present,sivenkovdn,sivenkovdn,Trivial,Open,,17/Jan/19 5:32 PM,12/Jan/21 11:23 AM,
Test,CWFS-11581,280635,CF [Review Tracker][Review Tool Stats tab] Single Directory page option. Email Template settings. Email Subject field: MAX chars validation,sivenkovdn,prochuhanovid,Trivial,Open,,26/Nov/18 1:46 PM,12/Jan/21 11:23 AM,
Test,CWFS-7266,183869,CF [Admin Panel][Removed Negatives][Negative Reviews] 'Remove Negatives' sub-tab is opened by default,yurutsev,yurutsev,Trivial,Open,,14/Aug/17 7:02 PM,12/Jan/21 11:23 AM,
Test,CWFS-13694,337550,CF [Reputation][Review Requests] Review Requests table is sorted by Name ASC/DESC,sivenkovdn,prochuhanovid,Trivial,Open,,11/Feb/20 12:22 PM,12/Jan/21 11:23 AM,
Test,CWFS-9442,231618,CF [User Settings][User Logs table] Reset Search,sivenkovdn,sivenkovdn,Trivial,Open,,22/Feb/18 4:41 PM,12/Jan/21 11:23 AM,
Test,CWFS-9216,230931,CF. [Social Media][Scheduled Posts][Post History] Attempt to delete post previously deleted via Facebook,sivenkovdn,yurutsev,Trivial,Open,,20/Feb/18 7:03 PM,12/Jan/21 11:23 AM,
Test,CWFS-8874,220851,CF [Admin Panel][User Access Management] Granted Access Users table. Edit access for previously added GAU: Info message,sivenkovdn,sivenkovdn,Trivial,Open,,15/Jan/18 1:35 PM,12/Jan/21 11:23 AM,
Test,CWFS-13665,337463,CF [Reputation][Review Requests] 'No result' info message is displayed in case of unsuccessful search,sivenkovdn,prochuhanovid,Trivial,Open,,10/Feb/20 5:39 PM,12/Jan/21 11:23 AM,
Test,CWFS-9456,231653,CF [User Settings][Detailed Logs table] Search by Phone number,sivenkovdn,sivenkovdn,Trivial,Open,,22/Feb/18 5:40 PM,12/Jan/21 11:23 AM,
Test,CWFS-13607,333492,CF [User Settings][Response Templates] Settings. Phone number validation,sivenkovdn,yurutsev,Trivial,Open,,13/Jan/20 1:05 PM,12/Jan/21 11:23 AM,
Test,CWFS-13673,337477,CF [Reputation][Review Requests] Opt-out popup. All elements are displayed,sivenkovdn,prochuhanovid,Trivial,Open,,10/Feb/20 6:08 PM,12/Jan/21 11:23 AM,
Test,CWFS-11629,281445,CF [User Settings][All Surveys] All Surveys table. No result search,sivenkovdn,sivenkovdn,Trivial,Open,,30/Nov/18 2:58 PM,12/Jan/21 11:23 AM,
Test,CWFS-8921,221068,CF [User Settings][User Access Management] Granted Access Users table. Edit access for previously added GAU: Info message,sivenkovdn,sivenkovdn,Trivial,Open,,15/Jan/18 6:33 PM,12/Jan/21 11:23 AM,
Test,CWFS-9191,230906,CF. [Social Media][Scheduled Posts][Post History] 'Short Link stats' pop-up. Hover over domains in referrers list,sivenkovdn,yurutsev,Trivial,Open,,20/Feb/18 7:03 PM,12/Jan/21 11:23 AM,
Test,CWFS-11839,286879,CF [Admin Panel][Roll Up Customer Stats] Email Deliverabilty sections: All elements are present,sivenkovdn,sivenkovdn,Trivial,Open,,17/Jan/19 5:34 PM,12/Jan/21 11:23 AM,
Test,CWFS-12218,293349,CF [Admin Panel][Users] Edit page. Info message is displayed after changes are saved,sivenkovdn,sivenkovdn,Trivial,Open,,01/Mar/19 5:30 PM,12/Jan/21 11:23 AM,
Test,CWFS-9110,230823,CF [Social Media][Schedule and Post] Previously recorded video is removed after user selects photo,sivenkovdn,prochuhanovid,Trivial,Open,,20/Feb/18 7:02 PM,12/Jan/21 11:23 AM,
Test,CWFS-13446,325313,CF [Reputation][Review Requests] SMS Message. Upload MMS photo: validation,sivenkovdn,prochuhanovid,Trivial,Open,,01/Nov/19 4:36 PM,12/Jan/21 11:23 AM,
Test,CWFS-9440,231608,CF [User Settings][User Logs table] Search with several parameters,sivenkovdn,sivenkovdn,Trivial,Open,,22/Feb/18 4:38 PM,12/Jan/21 11:23 AM,
Test,CWFS-11630,281446,CF [User Settings][All Surveys] All Surveys table. Reset Search,sivenkovdn,sivenkovdn,Trivial,Open,,30/Nov/18 2:59 PM,12/Jan/21 11:22 AM,
Test,CWFS-11577,280628,CF [Review Tracker][Review Tool Stats tab] Email Template setting. Emai Subject field: empty field validation,sivenkovdn,prochuhanovid,Trivial,Open,,26/Nov/18 1:32 PM,12/Jan/21 11:22 AM,
Test,CWFS-11837,286874,CF [Admin Panel][Roll Up Customer Stats] All sections are present,sivenkovdn,sivenkovdn,Trivial,Open,,17/Jan/19 5:20 PM,12/Jan/21 11:22 AM,
Test,CWFS-9458,231655,CF [User Settings][Detailed Logs table] No result search,sivenkovdn,sivenkovdn,Trivial,Open,,22/Feb/18 5:41 PM,12/Jan/21 11:22 AM,
Test,CWFS-10843,264751,CF. [Admin Panel][Account Details] Google IDs autopulling. Error message is shown if autopulling was unsuccessful: BOTH IDs were not found,sivenkovdn,yurutsev,Trivial,Open,,08/Aug/18 1:58 PM,12/Jan/21 11:22 AM,
Test,CWFS-9455,231645,CF [User Settings][Detailed Logs table] Search by Email,sivenkovdn,sivenkovdn,Trivial,Open,,22/Feb/18 5:38 PM,12/Jan/21 11:22 AM,
Test,CWFS-11232,273690,CF [Reports][General Reports Page] Reports table. Send Email popup: close popup by Close icon,sivenkovdn,sivenkovdn,Trivial,Open,,08/Oct/18 6:25 PM,12/Jan/21 11:22 AM,
Test,CWFS-11762,285400,CF [Social Media] Previously selected photo is removed after user selects video for uploading,sivenkovdn,prochuhanovid,Trivial,Open,,08/Jan/19 1:34 PM,12/Jan/21 11:22 AM,
Test,CWFS-7329,184132,CF [Admin Panel][Removed Negatives][Negative Reviews] Pagination: 'Prev' button behavior,yurutsev,yurutsev,Trivial,Open,,15/Aug/17 3:38 PM,12/Jan/21 11:22 AM,
Test,CWFS-13562,330953,CF [Admin Panel][Social Media Accounts] Table is sorted by Removed Date ASC/DESC,sivenkovdn,sivenkovdn,Trivial,Open,,18/Dec/19 4:50 PM,12/Jan/21 11:22 AM,
Test,CWFS-14296,362509,[Admin][Accounts] Cancel Get Google IDs pop-up,zlenkoaa,zlenkoaa,Trivial,Open,,24/Aug/20 11:01 AM,12/Jan/21 11:22 AM,
Test,CWFS-9295,231010,CF. [Social Media][Scheduled Posts][Post History] 'Short Link stats' pop-up. Scrolling is present,sivenkovdn,yurutsev,Trivial,Open,,20/Feb/18 7:03 PM,12/Jan/21 11:22 AM,
Test,CWFS-11119,270704,CF [User Settings][My Sent Survey] Sorting by Email ASC/DESC,sivenkovdn,sivenkovdn,Trivial,Open,,18/Sep/18 3:10 PM,12/Jan/21 11:22 AM,
Test,CWFS-9432,231582,CF [User Settings][User Logs table] Sorting by Email ASC/DESC,sivenkovdn,sivenkovdn,Trivial,Open,,22/Feb/18 4:31 PM,12/Jan/21 11:22 AM,
Test,CWFS-8867,220676,CF [Admin Panel][User Access Management] Granted Access Users table. Delete previously added GAU: Info message,sivenkovdn,sivenkovdn,Trivial,Open,,12/Jan/18 6:56 PM,12/Jan/21 11:22 AM,
Test,CWFS-7531,188092,CF [Review Tracker][Recent Reviews] Review text with Max chars is displayed,sivenkovdn,yurutsev,Trivial,Open,,31/Aug/17 2:45 PM,12/Jan/21 11:22 AM,
Test,CWFS-11576,280625,CF [Review Tracker][Review Tool Stats tab] Single Directory page option. Email Template settings. Email Subject field: empty field validation,sivenkovdn,prochuhanovid,Trivial,Open,,26/Nov/18 1:28 PM,12/Jan/21 11:22 AM,
Test,CWFS-11124,270718,CF [User Settings][My Sent Survey] Search by Phone number,sivenkovdn,sivenkovdn,Trivial,Open,,18/Sep/18 3:17 PM,12/Jan/21 11:22 AM,
Test,CWFS-12814,311128,CF [User Settings][Automated Replies] Locations popup: all elements are present,sivenkovdn,yurutsev,Trivial,Open,,24/Jul/19 10:34 AM,12/Jan/21 11:22 AM,
Test,CWFS-10034,247192,CF. [Admin Panel][Account Details] Info message is shown after autopulling is successfully completed,sivenkovdn,yurutsev,Trivial,Open,,08/May/18 12:03 PM,12/Jan/21 11:22 AM,
Test,CWFS-9459,231659,CF [User Settings][Detailed Logs table] Reset Search,sivenkovdn,sivenkovdn,Trivial,Open,,22/Feb/18 5:45 PM,12/Jan/21 11:22 AM,
Test,CWFS-9431,231581,CF [User Settings][User Logs table] Sorting by User ASC/DESC,sivenkovdn,sivenkovdn,Trivial,Open,,22/Feb/18 4:29 PM,12/Jan/21 11:22 AM,
Test,CWFS-12214,293344,CF [Admin Panel][Users] Edit page. Phone Number: mask is present,sivenkovdn,sivenkovdn,Trivial,Open,,01/Mar/19 5:24 PM,12/Jan/21 11:21 AM,
Test,CWFS-9318,231033,CF. [Social Media][Schedule & Post] Publish video w/o text to YouTube,sivenkovdn,yurutsev,Trivial,Open,,20/Feb/18 7:04 PM,12/Jan/21 11:21 AM,
Test,CWFS-13671,337473,CF [Reputation][Review Requests] Resend popup. It is displayed info message 'No contacts to send survey' if all contacts are unsubscribed and user clicks on Resend button,sivenkovdn,prochuhanovid,Trivial,Open,,10/Feb/20 6:03 PM,12/Jan/21 11:21 AM,
Test,CWFS-10853,264865,CF. [Admin Panel][Account Details] Google IDs autopulling. Error message is shown if autopulling was unsuccessful: GMB ID was not found,sivenkovdn,yurutsev,Trivial,Open,,08/Aug/18 7:12 PM,12/Jan/21 11:21 AM,
Test,CWFS-12216,293347,CF [Admin Panel][Users] Edit page. Cancel button logic,sivenkovdn,sivenkovdn,Trivial,Open,,01/Mar/19 5:26 PM,12/Jan/21 11:21 AM,
Test,CWFS-11120,270706,CF [User Settings][My Sent Survey] Sorting by Name ASC/DESC,sivenkovdn,sivenkovdn,Trivial,Open,,18/Sep/18 3:11 PM,12/Jan/21 11:21 AM,
Test,CWFS-9436,231592,CF [User Settings][Detailed Logs] Sorting by TIMESTAMP ASC/DESC,sivenkovdn,sivenkovdn,Trivial,Open,,22/Feb/18 4:34 PM,12/Jan/21 11:21 AM,
Test,CWFS-8915,221061,CF [User Settings][User Access Management] Granted Access Users table. Delete previously added GAU: Info message,sivenkovdn,sivenkovdn,Trivial,Open,,15/Jan/18 6:27 PM,12/Jan/21 11:21 AM,
Test,CWFS-12953,313247,CF [User Settings][Social Media Settings] Disconnect account confirmation popup: popup is closed after clicking on Cancel/Close button,sivenkovdn,yurutsev,Trivial,Open,,08/Aug/19 2:02 PM,12/Jan/21 11:21 AM,
Test,CWFS-13693,337549,CF [Reputation][Review Requests] Review Requests table is sorted by Timestamp ASC/DESC,sivenkovdn,prochuhanovid,Trivial,Open,,11/Feb/20 12:20 PM,12/Jan/21 11:21 AM,
Test,CWFS-8300,203385,CF [Review Tracker][Review Tool Stats tab] Directory YES Page. Styles,sivenkovdn,prochuhanovid,Trivial,Open,,24/Oct/17 6:20 PM,12/Jan/21 11:21 AM,
Test,CWFS-11234,273693,CF [Reports][General Reports Page] Reports table. Send Email popup: empty field validation,sivenkovdn,sivenkovdn,Trivial,Open,,08/Oct/18 6:27 PM,12/Jan/21 11:21 AM,
Test,CWFS-12816,311134,CF [User Settings][Automated Replies] Delete popup: close by Cancel button/Close icon,sivenkovdn,yurutsev,Trivial,Open,,24/Jul/19 10:38 AM,12/Jan/21 11:21 AM,
Test,CWFS-7295,184075,CF [Admin Panel][Removed Negatives][Negative Reviews] Full review text pop-up: Close by Close button,yurutsev,yurutsev,Trivial,Open,,15/Aug/17 2:44 PM,12/Jan/21 11:21 AM,
Test,CWFS-8854,220546,CF [Admin Panel] All tabs are present (super admin),sivenkovdn,sivenkovdn,Trivial,Open,,12/Jan/18 3:55 PM,12/Jan/21 11:21 AM,
Test,CWFS-13680,337523,CF [User Settings][Unsubscribed contacts] Reset search. ,sivenkovdn,yurutsev,Trivial,Open,,11/Feb/20 11:04 AM,12/Jan/21 11:21 AM,
Test,CWFS-13560,330951,CF [Admin Panel][Social Media Accounts] Table is sorted by Business Location ASC/DESC,sivenkovdn,sivenkovdn,Trivial,Open,,18/Dec/19 4:47 PM,12/Jan/21 11:21 AM,
Test,CWFS-10709,261035,CF [Review Tracker][Review Tool Stats tab] Single Directory page option. Email Template. Styles,sivenkovdn,prochuhanovid,Trivial,Open,,17/Jul/18 4:19 PM,12/Jan/21 11:21 AM,
Test,CWFS-10667,260766,CF [User Settings][Social Media Settings] Twitter Settings. Not connected Twitter profile: All elements are present,sivenkovdn,yurutsev,Trivial,Open,,16/Jul/18 8:10 PM,12/Jan/21 11:21 AM,
Test,CWFS-13695,337552,CF [Reputation][Review Requests] Review Requests table is sorted by Email ASC/DESC,sivenkovdn,prochuhanovid,Trivial,Open,,11/Feb/20 12:23 PM,12/Jan/21 11:21 AM,
Test,CWFS-7230,183583,CF [Admin Panel][Verified Listings] Close Select locations pop-up by 'Close' button,yurutsev,yurutsev,Trivial,Open,,11/Aug/17 6:13 PM,12/Jan/21 11:21 AM,
Test,CWFS-13566,330962,CF [Admin Panel][Social Media Accounts] Search by Status,sivenkovdn,sivenkovdn,Trivial,Open,,18/Dec/19 5:17 PM,12/Jan/21 11:21 AM,
Test,CWFS-13672,337474,CF [Reputation][Review Requests] Color of contact is changed to light grey if user Opts-out this contact,sivenkovdn,prochuhanovid,Trivial,Open,,10/Feb/20 6:05 PM,12/Jan/21 11:21 AM,
Test,CWFS-11116,270701,CF [User Settings][My Sent Survey] Pagination logic,sivenkovdn,sivenkovdn,Trivial,Open,,18/Sep/18 3:07 PM,12/Jan/21 11:21 AM,
Test,CWFS-13638,334086,CF [User Settings][Automated Replies] Add new rule/Edit rule validation: response template is not selected. Error message is displayed,sivenkovdn,yurutsev,Trivial,Open,,15/Jan/20 12:37 PM,12/Jan/21 11:21 AM,
Test,CWFS-13681,337524,CF [User Settings][Unsubscribed contacts] Unsuccessful search. 'No result' info message is displayed ,sivenkovdn,yurutsev,Trivial,Open,,11/Feb/20 11:06 AM,12/Jan/21 11:21 AM,
Test,CWFS-13561,330952,CF [Admin Panel][Social Media Accounts] Table is sorted by Days until expire ASC/DESC,sivenkovdn,sivenkovdn,Trivial,Open,,18/Dec/19 4:49 PM,12/Jan/21 11:21 AM,
Test,CWFS-10336,254590,CF [User Settings][Response Templates] Validation of 'Message' field. Max allowed chars,sivenkovdn,yurutsev,Trivial,Open,,11/Jun/18 5:13 PM,12/Jan/21 11:21 AM,
Test,CWFS-13565,330961,CF [Admin Panel][Social Media Accounts] Search by business location,sivenkovdn,sivenkovdn,Trivial,Open,,18/Dec/19 5:16 PM,12/Jan/21 11:21 AM,
Test,CWFS-13697,337554,CF [Review Tracker][Review Tool Stats tab] Review Requests table. Default sorting,sivenkovdn,prochuhanovid,Trivial,Open,,11/Feb/20 12:25 PM,12/Jan/21 11:21 AM,
Test,CWFS-14553,373004,[Reports][Reputation] 'Compare Star Rating': no stat on Start Date,zlenkoaa,zlenkoaa,Trivial,Open,,02/Nov/20 2:50 PM,12/Jan/21 11:21 AM,
Test,CWFS-11776,285457,CF [Social Media][Scheduled Posts] Previously selected photo is removed after user selects video for uploading,sivenkovdn,prochuhanovid,Trivial,Open,,08/Jan/19 2:37 PM,12/Jan/21 11:21 AM,
Test,CWFS-11324,275357,CF [Review Tracker][Recent Reviews] Google review. Edit Reply with Min/Max chars,sivenkovdn,yurutsev,Trivial,Open,,17/Oct/18 3:06 PM,12/Jan/21 11:21 AM,
Test,CWFS-11844,286889,CF [Admin Panel][Roll Up Customer Stats] SMS Deliverabilty sections: All elements are present,sivenkovdn,sivenkovdn,Trivial,Open,,17/Jan/19 5:48 PM,12/Jan/21 11:21 AM,
Test,CWFS-10556,258535,CF [Review Tracker][Recent Reviews] Admin user. Remove single review: Cancel removing,sivenkovdn,yurutsev,Trivial,Open,,05/Jul/18 6:47 PM,12/Jan/21 11:21 AM,
Test,CWFS-10557,258536,CF [Review Tracker][Recent Reviews] Admin user. Remove single review: Info message is shown after removing confirmation,sivenkovdn,yurutsev,Trivial,Open,,05/Jul/18 6:51 PM,12/Jan/21 11:21 AM,
Test,CWFS-13674,337478,CF [Reputation][Review Requests] Opt-out popup. Default state,sivenkovdn,prochuhanovid,Trivial,Open,,10/Feb/20 6:11 PM,12/Jan/21 11:20 AM,
Test,CWFS-8911,221049,CF [User Settings][User Access Management] Granted Access Users table. GAU is NOT added to table untill registration is NOT finished,sivenkovdn,sivenkovdn,Trivial,Open,,15/Jan/18 6:18 PM,12/Jan/21 11:20 AM,
